source_name,source_record_id,source_url,retrieved_at,company_name,yc_slug,website_url,source_location,description,one_liner,team_size,industry,subindustry,industries,tags,batch,company_status,stage,regions,is_hiring,nonprofit,top_company,yc_object_id
Y Combinator,12663,https://www.ycombinator.com/companies/arpeggio-bio,2026-07-29T16:08:39Z,Arpeggio Bio,arpeggio-bio,http://www.arpeggiobio.com,"Boulder, CO, USA","Arpeggio Bio is a pioneering pharmaceutical company that develops drugs targeting transcription factors using AI and high-throughput RNA-sequencing. With $20M in venture funding, we've targeted ""undruggable"" proteins like NRF2, TEAD, and GPX4 where our lead program is rapidly progressing towards a DC for the treatment of IO-resistant melanoma. With partnerships with J&J and FORMA, we've validated our platform in rare disease and inflammation with a significant Phase I success. ",Arpeggio Bio develops drugs targeting transcription factors using AI…,20,Healthcare,Healthcare -> Drug Discovery and Delivery,"[""Healthcare"", ""Drug Discovery and Delivery""]","[""Biotech"", ""Genomics"", ""Drug discovery""]",Summer 2019,Active,Early,"[""United States of America"", ""America / Canada""]",False,False,False,12663
Y Combinator,12614,https://www.ycombinator.com/companies/gen1e-lifesciences,2026-07-29T16:08:39Z,GEn1E Lifesciences,gen1e-lifesciences,https://www.gen1e.com,"San Francisco, CA, USA","GEn1E Lifesciences is a Clinical-stage, multi-target company with a unique AI platform. We develop novel, next-generation, immunomodulatory therapies for rare & inflammatory diseases with no effective treatments. Our team is supercharging the drug development cycle by applying AI to multiple-mechanism-of-action protein targets and their natural platform capabilities—creating novel therapeutics at an unprecedented pace. Our AI platform has enabled us to develop a purpose-built therapy for ARDS to reduce its $20 billion cost on society (just in the USA). 
 
GEn1E has built a rich pipeline of 21+ novel and selective immunomodulators and has plans to accelerate 2 additional devastating diseases (beyond their lead indication) to IND in the next 12 months. Our AI platform enables tremendous pace and capital efficiency as demonstrated by our progress in ~2 years with seed capital—a stark contrast to the typical spend of $100M+ and 7+ years exhibited in the pharmaceuticals / biotech industry.
 
With ~90% of rare diseases having no therapeutic treatment at all, GEn1E is taking a giant swing that will hopefully bring life-saving therapies to the lives of patients in need.
 
The team at GEn1E has decades of experience in drug development and machine learning. We graduated from YCombinator and Stanford-StartX in late 2019. We are based in Palo Alto, CA.",AI platform accelerating therapies for rare & inflammatory diseases.,,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""Artificial Intelligence"", ""Biotech"", ""Healthcare"", ""Drug discovery""]",Summer 2019,Active,Early,"[""United States of America"", ""America / Canada"", ""Remote"", ""Partly Remote""]",False,False,False,12614
Y Combinator,12531,https://www.ycombinator.com/companies/shiru,2026-07-29T16:08:39Z,Shiru,shiru,https://www.shiru.com/,"Emeryville, CA, USA",,Shiru leverages ML to create proteins to feed the world sustainably. ,4,Healthcare,Healthcare -> Industrial Bio,"[""Healthcare"", ""Industrial Bio""]","[""AI-powered Drug Discovery"", ""Cellular Agriculture"", ""Machine Learning""]",Summer 2019,Active,Early,"[""United States of America"", ""America / Canada"", ""Remote"", ""Partly Remote""]",False,False,False,12531
Y Combinator,1251,https://www.ycombinator.com/companies/synvivia,2026-07-29T16:08:39Z,Synvivia,synvivia,https://www.synvivia.com,"San Francisco, CA, USA; Berkeley, CA, USA",Synvivia applies chemical control over cell behavior. This allows us to optimize biomanufacturing of high-value biopharmaceutical products.,Synvivia applies chemical control over cell behavior,4,Healthcare,Healthcare -> Industrial Bio,"[""Healthcare"", ""Industrial Bio""]","[""Artificial Intelligence"", ""Synthetic Biology"", ""Biotech"", ""Manufacturing"", ""Drug discovery""]",Summer 2016,Active,Early,"[""United States of America"", ""America / Canada""]",False,False,False,1251
Y Combinator,12355,https://www.ycombinator.com/companies/yourchoice-therapeutics,2026-07-29T16:08:39Z,YourChoice Therapeutics,yourchoice-therapeutics,http://ychoicetx.com,"San Francisco, CA, USA; Berkeley, CA, USA","YourChoice Therapeutics is revolutionizing the global contraceptive market. Our vision is to develop non-hormonal contraceptives to provide both women and men with birth control options that lack the associated risks of hormone-based options but are equally effective. Traditionally, it has been the women’s financial and health burden to have a contraceptive in place. Our first goal is therefore to  bring a novel non-hormonal, on-demand and low cost female contraceptive to the market that will substantially improve their quality of life and well-being. Our second goal is to develop the first ever non-surgical and highly effective non-hormonal contraceptive for men. Currently, male contraception is limited to two main options – vasectomy or condoms. Having such options available to both women and men will globally allow for much better family planning, reduce the number of unwanted pregnancies including abortions and therefore reduce costs and ensure contraceptive health and well-being.",YourChoice therapeutics is revolutionizing the contraceptive market…,3,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""Health Tech"", ""Biotech""]",Winter 2019,Active,Early,"[""United States of America"", ""America / Canada""]",False,False,False,12355
Y Combinator,12286,https://www.ycombinator.com/companies/1910,2026-07-29T16:08:39Z,1910,1910,http://1910.ai,"Boston, MA, USA","We are the only AI-native biotech pioneering small and large molecule therapeutics discovery by integrating massive multimodal data, frontier AI models, and high-throughput lab automation into an infrastructure for AI-enabled drug discovery.",Multimodal AI Platform for Modality Agnostic Drug Discovery™,20,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""AI-powered Drug Discovery""]",Winter 2019,Active,Growth,"[""United States of America"", ""America / Canada""]",False,False,False,12286
Y Combinator,12085,https://www.ycombinator.com/companies/volta-labs-inc,2026-07-29T16:08:39Z,"Volta Labs, Inc.",volta-labs-inc,http://voltalabs.com,"Boston, MA, USA; Cambridge, MA, USA","Volta Labs is a genomics applications company that has developed a cutting-edge digital fluidics platform to maximize performance and scalability of sample preparation in genomics while providing unparalleled consistency. Volta is transforming the way biological research and analyses are performed, allowing scientists to focus on what they do best -- pushing the boundaries of biology.

As a collective of scientists and builders working at the intersection of engineering and biology, we imagine a world where extracting vital information from biological samples is as simple as pressing a button. That's our vision, and we're turning it into reality.

Our HQ is in Boston’s Seaport, where we develop and manufacture our technology. We believe in cross-functional collaboration and continuous learning –  whether your interest is in biology, MechEng, CompEng, or simply joining a fast-growing startup striving to make the world a better place, we'd love to welcome you to our team. Check out some of our blog posts to learn more about work life at Volta.  ",Unlocking the utility of genomics for the world.,50,Healthcare,Healthcare -> Industrial Bio,"[""Healthcare"", ""Industrial Bio""]","[""Hard Tech"", ""Hardware"", ""Robotics"", ""Genomics"", ""Biotechnology""]",Winter 2019,Active,Growth,"[""United States of America"", ""America / Canada""]",True,False,False,12085
Y Combinator,12056,https://www.ycombinator.com/companies/intact-therapeutics,2026-07-29T16:08:39Z,Intact Therapeutics,intact-therapeutics,http://www.intacttherapeutics.com,"San Francisco, CA, USA; Los Altos, CA, USA",Intatct is developing an advanced materials platform to improve the way drugs are delivered and absorbed in the digestive tract. Our vision is to improve the treatment of a wide range of gastrointestinal disorders that are currently underserved.,Smart gels for local drug delivery to the gut,4,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""Drug Delivery"", ""Therapeutics""]",Winter 2019,Active,Early,"[""United States of America"", ""America / Canada"", ""Remote"", ""Partly Remote""]",False,False,False,12056
Y Combinator,12046,https://www.ycombinator.com/companies/excepgen,2026-07-29T16:08:39Z,Excepgen,excepgen,http://www.excepgen.com,"San Francisco, CA, USA",,,3,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""Biotech""]",Winter 2019,Active,Early,"[""United States of America"", ""America / Canada""]",False,False,False,12046
Y Combinator,11979,https://www.ycombinator.com/companies/leah-labs,2026-07-29T16:08:39Z,LEAH Labs,leah-labs,http://www.leahlabs.com,"Minneapolis, MN, USA","LEAH Labs is building living therapies for pets first, and their people next. We're first focused on CAR-T cell therapy for dogs with B cell lymphoma, the naturally occurring clinical analog of human non-Hodgkin's lymphoma. CAR-T cells are curative in humans, and our early results are showing the same - we're inducing remissions in pets with late stage lymphomas. Our virus-free gene editing platform allows us to engineer a dose of CAR-T cell therapy for ~$500, and brings the promise of a curative outcome. Given our safety and efficacy data to date, we believe this product could be used by general practice veterinarians, meaning we have thousands of customers all across the USA who typically treat with palliative care or refer cancer patients to specialty oncologists. Our CAR-T cell platform is regulated by the USDA, not the FDA, affording us a cost effective ""full stack"" to iterate and innovate on CAR-T cell therapy from a hypothesis through clinical validation. ","Living therapies for pets first, and their people next",4,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""CRISPR"", ""Cell Therapy"", ""Drug discovery""]",Winter 2019,Active,Early,"[""United States of America"", ""America / Canada""]",False,False,False,11979
Y Combinator,1100,https://www.ycombinator.com/companies/perlara,2026-07-29T16:08:39Z,Perlara,perlara,http://perlara.com,"San Francisco, CA, USA; Oakland, CA, USA; Remote","Perlara 1.0 (Feb 2014 - Feb 2019) launched early R&D joint ventures called PerlQuests with highly motivated rare disease families, companies or impact investors. We screened gene-edited patient avatars for repurposable drugs in order to build a predictive R&D engine called ArkBase. We planned to monetize programs based on ArkBase predictions by selectively spinning out asset-centric clinical development NewCos.

Perlara 1.5 (March 2019 - April 2020) was the transition to a one-person virtual clinical development company and when the epalrestat and aripiprazole repurposing trials were launched at Mayo Clinic for the treatment of PMM2-CDG and NGLY1-CDDG, respectively.

Perlara 2.0 (May 2020 --> The first decentralized and distributed biotech
",Perlara: building the YC for rare disease parents,1,Healthcare,Healthcare -> Drug Discovery and Delivery,"[""Healthcare"", ""Drug Discovery and Delivery""]",[],Winter 2016,Active,Early,"[""United States of America"", ""America / Canada"", ""Remote"", ""Fully Remote""]",False,False,False,1100
Y Combinator,1097,https://www.ycombinator.com/companies/lygos,2026-07-29T16:08:39Z,Lygos,lygos,http://www.lygos.com,"San Francisco, CA, USA","Founded in 2010, Lygos is providing biotechnology solutions for today’s renewable chemical challenges. They engineer microbes to convert sugars into high-value, industrial chemicals, targeting compounds where biological production is cost-advantaged over petrochemical production.",Lygos engineers yeast to convert sugar into high-value industrial…,55,Healthcare,Healthcare -> Industrial Bio,"[""Healthcare"", ""Industrial Bio""]","[""Synthetic Biology"", ""Climate"", ""Biotechnology""]",Winter 2016,Active,Growth,"[""United States of America"", ""America / Canada""]",False,False,False,1097
Y Combinator,916,https://www.ycombinator.com/companies/zpredicta,2026-07-29T16:08:39Z,zPREDICTA,zpredicta,http://zpredicta.com,"San Francisco, CA, USA; San Jose, CA, USA","zPREDICTA is developing organ-specific, physiologically-relevant 3D cell culture models providing a 1-to-1 reconstruction of human tissues. This is the only available 3D culture approach that comprehensively accounts for the major components of the cellular and extracellular tissue microenvironment preserving the critical interactions between a tumor and its surroundings. Clinical study data demonstrate the high correlation between drug efficacy measured in our platform and the clinical response. The ability of the zPREDICTA platform to reliably predict clinical outcomes offers superior compound attrition management, empowering researchers to exclude ineffective compounds while selecting agents with a high probability of success in the clinic.

Our approach is compatible with any drug class, multiple tissue/cell types and a wide variety of readouts.  Our customers are using these models for efficacy screening of anticancer compounds, including immuno-oncology agents, evaluation of mechanisms of drug resistance, the rescue of failed drug candidates, assessment of off-target toxicity, and a multitude other applications.",Patient-derived 3D tissue reconstruction models for preclinical…,2,Healthcare,Healthcare -> Drug Discovery and Delivery,"[""Healthcare"", ""Drug Discovery and Delivery""]",[],Summer 2015,Acquired,Early,"[""United States of America"", ""America / Canada""]",False,False,False,916
Y Combinator,25331,https://www.ycombinator.com/companies/engage-bio,2026-07-29T16:08:39Z,Engage Bio,engage-bio,http://engagebio.com,"San Francisco, CA, USA","Engage Bio has developed Tethosomes, a new class of non-viral DNA which finally unleashes potent, durable, redosable, and scalable genetic medicine.
 
In 2026 Engage was acquired by Eli Lilly.","Potent, durable, and redosable non-viral genetic medicines",10,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""Synthetic Biology"", ""Biotech"", ""Healthcare"", ""Therapeutics"", ""Drug discovery""]",Winter 2022,Acquired,Early,"[""United States of America"", ""America / Canada""]",False,False,False,25331
Y Combinator,24443,https://www.ycombinator.com/companies/inflow,2026-07-29T16:08:39Z,Inflow,inflow,https://getinflow.io/,"London, England, United Kingdom; New York, NY, USA","Inflow is a self-help app for people to manage their ADHD. They provide support through psychoeducation, habit development, and community.",A self-help app for people to manage their ADHD.,20,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""Mental Health Tech"", ""Consumer Health Services""]",Summer 2021,Acquired,Early,"[""United Kingdom"", ""United States of America"", ""Europe"", ""America / Canada"", ""Remote"", ""Partly Remote""]",False,False,False,24443
Y Combinator,21839,https://www.ycombinator.com/companies/current-foods,2026-07-29T16:08:39Z,Current Foods,current-foods,http://currentfoods.com,"San Francisco, CA, USA",Creating the next generation of seafood with plants and biotechnology. No compromises on taste and health while winning on price and consistency. First products are raw tuna and smoked salmon.,Impossible foods of seafood. ,18,Healthcare,Healthcare -> Industrial Bio,"[""Healthcare"", ""Industrial Bio""]","[""Climate""]",Summer 2020,Acquired,Early,"[""United States of America"", ""America / Canada"", ""Remote"", ""Partly Remote""]",False,False,False,21839
Y Combinator,2027,https://www.ycombinator.com/companies/dorian-therapeutics,2026-07-29T16:08:39Z,Dorian Therapeutics,dorian-therapeutics,http://www.doriantherapeutics.com,"San Francisco, CA, USA; San Carlos, CA, USA",,New therapeutics to rejuvenate tissue and treat age-related diseases ,8,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""Anti-Aging"", ""Biotech"", ""Therapeutics""]",Summer 2018,Acquired,Early,"[""United States of America"", ""America / Canada""]",False,False,False,2027
Y Combinator,1981,https://www.ycombinator.com/companies/coral-genomics,2026-07-29T16:08:39Z,Coral Genomics,coral-genomics,https://www.coralgenomics.com,"San Francisco, CA, USA","Coral integrates molecular, functional, and clinical factors to create new clinical laboratory tests that predict optimal treatments for autoimmune diseases.

We have also identified a unique subpopulation of patients who do not respond to current therapies and are working towards addressing this unmet medical need.",New clinical tests for managing autoimmune treatments.,5,Healthcare,Healthcare -> Drug Discovery and Delivery,"[""Healthcare"", ""Drug Discovery and Delivery""]","[""Genomics""]",Summer 2018,Acquired,Early,"[""United States of America"", ""America / Canada"", ""Remote"", ""Partly Remote""]",False,False,False,1981
Y Combinator,13219,https://www.ycombinator.com/companies/dropprint-genomics,2026-07-29T16:08:39Z,Dropprint Genomics,dropprint-genomics,http://dropprintgen.com/,"San Francisco, CA, USA","Who we are?
We write software that understands the activity of individual cells as opposed to all cells. This approach is novel because we are no longer looking at average signals and can be precise. It is like a police person trying to identify the speeding car, they won’t find it if they look at all the cars at once, rather they need to look at the speed of each individual car. This is the beauty of single cell genomics, we can now identify that speeding car.

Why now?
The biggest barrier for entry into the single cell genomics market are cost and data analysis. To that end, we have reduced the cost by 10-fold and built the computational infrastructure for scalability. Although single cell sequencing has only been around for about five years, we come from one of the top single cell genomics labs and were the first to process and analyze millions of immune cells. Thanks to our software solutions, we have been able to bring big data solutions to the immune system.

Where are we and where are we going?
We have generated a database of over 1 million immune cells spanning healthy, cancerous, and autoimmune immune cells and are growing through paid partnerships. Harnessing out database and ML software, we can take a data-centric approach for better target discovery. Fortunately, as our database continues to grow, our models will continue to learn for more precise, unbiased, and automated single cell genomics.

Thank you! ",The better way to run single cell genomics,2,Healthcare,Healthcare -> Drug Discovery and Delivery,"[""Healthcare"", ""Drug Discovery and Delivery""]","[""Genomics""]",Winter 2020,Acquired,Early,"[""United States of America"", ""America / Canada""]",False,False,False,13219
Y Combinator,13079,https://www.ycombinator.com/companies/volumetric,2026-07-29T16:08:39Z,Volumetric,volumetric,https://volumetricbio.com/,"Houston, TX, USA","About Us
Volumetric is a recognized world leader in building living multicellular tissues, with a focus on replicating discrete functions of the human body for basic mechanistic biology, laboratory testing and screening, and drug development. Founded in 2018 by Bagrat Grigoryan and Jordan Miller as a spin-out from Rice University, the full potential of our work is to build whole human organ replacements for patients, made from their own cells.

Our Technology and Approach
We have invented a suite of breakthrough 3D bioprinting technologies, featured on the cover of Science, that can build human tissue with complex blood vessel networks. We are leveraging this technology in the short term to build patient-specific tissues for drug safety and efficacy testing. Patient cells are taken from a biopsy, added to our proprietary 3D printed tissues, and then drug compounds are injected through the blood vessel network to mimic actual drug delivery in humans. Our vision is that our technology will provide rigorous, reproducible, and predictive outcomes for patients, resulting in drastically improved outcomes for diseases like cancer. More broadly, we see the full potential of our mission as being able to produce functional tissue and organ replacements for diseased or damaged vital organs in the body such as the lung, liver, pancreas, kidney, and heart.
",Volumetric builds living multicellular tissues with a focus on the…,5,Healthcare,Healthcare -> Industrial Bio,"[""Healthcare"", ""Industrial Bio""]","[""Biotech"", ""Healthcare""]",Winter 2020,Acquired,Early,"[""United States of America"", ""America / Canada""]",False,False,False,13079
Y Combinator,747,https://www.ycombinator.com/companies/20n,2026-07-29T16:08:39Z,20n,20n,http://20n.com,"San Francisco, CA, USA","The next decade is going to see a biotech revolution fueled by three technologies: ability to read DNA (sequencing), ability to write DNA (synthesis), and computational systems that predict what DNA to read and write. With sequencing and synthesis being mainstream now [1], 20n provides the computational systems that predict DNA design for novel industrial biotech and health applications.

At 20n, we are taking a fresh look at turning biological data into information. We approach it as a big data learning problem, and bring to bear techniques from machine learning, distributed systems, AI planning, program synthesis, data mining, and natural language processing. With the support of DARPA [2], we are building a team of computer scientists, and bioengineers to look at biology in fundamentally new ways.

Our current customers include industrial biotech firms that are leading the charge in transitioning us from traditional unsustainable means of manufacturing to sustainable biological processes leading to advanced fuels, materials, therapeutics, and flavors and fragrances. 20n’s technology helps them enter markets previously thought inaccessible for biology.

[1] Sequencing DNA costs $4k/genome (http://www.genome.gov/sequencingcosts/) and is expected to go down to $1k/genome. Synthesizing DNA is at 20cents/bp, and is expected to go down to 0.1cents/bp.
[2] DARPA in the past supported work that led to the internet, stealth planes, GPS, and even Douglas Engelbart’s mother-of-all-demos.",Using AI to predict biochemistry for manufacturing and therapeutics,2,Healthcare,Healthcare -> Industrial Bio,"[""Healthcare"", ""Industrial Bio""]","[""Artificial Intelligence"", ""Biotech""]",Winter 2015,Inactive,Early,"[""United States of America"", ""America / Canada""]",False,False,False,747
Y Combinator,2031,https://www.ycombinator.com/companies/gerostate-alpha,2026-07-29T16:08:39Z,Gerostate Alpha,gerostate-alpha,http://www.gerostatealpha.com,"San Francisco, CA, USA; Novato, CA, USA",,Developing novel therapeutics for aging and chronic disease,6,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""Biotech"", ""Therapeutics""]",Summer 2018,Inactive,Early,"[""United States of America"", ""America / Canada""]",False,False,False,2031
Y Combinator,2021,https://www.ycombinator.com/companies/perception-biosystems,2026-07-29T16:08:39Z,Perception Biosystems,perception-biosystems,https://www.perception.bio,"San Francisco, CA, USA; Palo Alto, CA, USA","Perception Biosystems is democratizing gene therapy through lab automation. Our mission is to accelerate the clinical translation of gene therapy by reinventing its manufacturing and development processes.

We're building a robotic lab in the SF Bay Area to translate the large facilities, labor, and regulatory requirements of current gene therapy factories into automated flexible manufacturing systems and code. This enables us to produce gene therapies for use in human clinical trials an order of magnitude faster and cheaper than the current solution – opening up thousands of rare disease targets otherwise thought too rare to pursue.",Democratizing gene therapy by reinventing its manufacturing and…,2,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""Gene Therapy"", ""Biotech""]",Summer 2018,Inactive,Early,"[""United States of America"", ""America / Canada""]",False,False,False,2021
Y Combinator,2016,https://www.ycombinator.com/companies/dnovo,2026-07-29T16:08:39Z,dNovo,dnovo,http://dnovobio.com/,"San Francisco, CA, USA; San Jose, CA, USA","At dNovo, we are curing hair loss by creating new hair, de novo. We are doing this with cellular reprogramming technology that we pioneered at Stanford and Harvard. With this technology, we can take any patient derived cell, whether it be blood, skin or fat and reprogram (convert) them into medically relevant cell types. Our first objective is to cure hair loss by using our reprogramming technology to make new hair (patent pending).  This is different from everything currently available on the market because the hair loss industry is focused on maintaining the hair that you already have, but no one is trying to produce NEW hair, de novo.  After hair, we envision using our cellular reprogramming technique to make any cell, any tissue or any organ on demand to replace what is lost as we age.",The cure for hair loss.,4,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""Anti-Aging""]",Summer 2018,Inactive,Early,"[""United States of America"", ""America / Canada""]",False,False,False,2016
Y Combinator,1928,https://www.ycombinator.com/companies/spero-foods,2026-07-29T16:08:39Z,Spero Foods,spero-foods,https://www.sperofoods.co/,"San Francisco, CA, USA; Oakland, CA, USA","Spero is affordable, clean, sustainable plant-based dairy.

With 21 global patent apps and novel process engineering for high throughput low cost plant dairy, Spero recreates staple foods you love, in ways that are good for you and the planet.",dairy reinvented from plants,,Healthcare,Healthcare -> Industrial Bio,"[""Healthcare"", ""Industrial Bio""]","[""Consumer"", ""Climate"", ""Food"", ""Food Tech""]",Summer 2018,Inactive,Growth,"[""United States of America"", ""America / Canada""]",False,False,False,1928
Y Combinator,1775,https://www.ycombinator.com/companies/reverie-labs,2026-07-29T16:08:39Z,Reverie Labs,reverie-labs,http://www.reverielabs.com,"Boston, MA, USA; Cambridge, MA, USA","Reverie Labs is engineering next-generation, brain-penetrant cancer therapies.
"," Engineering next-generation, brain-penetrant cancer therapies.",29,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""AI-powered Drug Discovery"", ""Machine Learning"", ""Biotech""]",Winter 2018,Inactive,Early,"[""United States of America"", ""America / Canada""]",False,False,False,1775
Y Combinator,13306,https://www.ycombinator.com/companies/trident-bioscience,2026-07-29T16:08:39Z,Trident Bioscience,trident-bioscience,https://trident.bio,"San Francisco, CA, USA; Mountain View, CA, USA; Remote","Trident Bioscience builds tools to expedite the discovery and optimization of useful proteins. Our technology first applies predictive models of protein structure and function to generate sets of potentially active protein sequences. We then apply our state-of-the-art sequence optimization algorithm to design gene libraries capable of testing these candidates extremely quickly and affordably. By combining these technologies, we're closing the design-build-test loop of protein optimization and cutting the total cycle time to help bring synthetic proteins to market faster than ever before.",Accelerating protein engineering.,1,Healthcare,Healthcare -> Drug Discovery and Delivery,"[""Healthcare"", ""Drug Discovery and Delivery""]","[""Hard Tech"", ""Machine Learning""]",Summer 2020,Inactive,Early,"[""United States of America"", ""America / Canada"", ""Remote"", ""Fully Remote""]",False,False,False,13306
Y Combinator,13178,https://www.ycombinator.com/companies/felix-biotechnology,2026-07-29T16:08:39Z,Felix Biotechnology,felix-biotechnology,https://www.felixbt.com/,"San Francisco, CA, USA",We are building the first end-to-end digital viral design platform to protect the world against the coming threat of antimicrobial resistance.,We’re creating programmable therapies,6,Healthcare,Healthcare -> Drug Discovery and Delivery,"[""Healthcare"", ""Drug Discovery and Delivery""]","[""Biotech"", ""Genomics"", ""Therapeutics""]",Winter 2020,Inactive,Early,"[""United States of America"", ""America / Canada"", ""Remote"", ""Partly Remote""]",False,False,False,13178
Y Combinator,12579,https://www.ycombinator.com/companies/encepheal-therapeutics,2026-07-29T16:08:39Z,Encepheal Therapeutics,encepheal-therapeutics,http://www.encepheal.com,"Winston-Salem, NC, USA","EncepHeal is developing medications to treat substance abuse. Our first product is a small molecule therapeutic for stimulants like cocaine and methamphetamine, of which there are no FDA approved treatments.

Our small molecule technology are atypical inhibitors of the dopamine transporter. Cocaine itself is an inhibitor of the same transporter. Directly reducing craving or positive reinforcement is a successful treatment strategy for addiction. Methadone or buprenorphine (Suboxone) are key examples of this for opioid use disorder. However, these types of medications can be addictive themselves. This has been a major hurdle for medication development for cocaine addiction and has led to many leaders in the addiction space to abandon the dopamine transporter as a target. At EncepHeal, we believe that the dopamine transporter should not be abandoned and instead focusing on fixing the abuse liability problem. Therefore with our partners at the National Institutes of Health, we have shown that these new, allosteric modulators at the dopamine transporter do not display addictive tendencies in animal models. They are also effective at curbing cocaine addiction. 

Our management team has two co-founders, Omeed Rahimi and Aaron Lazarus, as well as an experienced addiction pharmacologist as their research officer. The team has an advisory board with entrepreneurial and addiction drug development experience as well as expert partners at the National Institute on Drug Abuse, a subset of the NIH, and Wake Forest.

Our team has had success in raising non-dilutive funding and has expertise with SBIR/STTR grants. We are looking for help in better connecting with the biotech/pharmaceutical industry.

","EncepHeal develops medications to treat substance abuse, starting…",3,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""Therapeutics"", ""Drug discovery""]",Summer 2019,Inactive,Early,"[""United States of America"", ""America / Canada""]",False,False,False,12579
Y Combinator,12210,https://www.ycombinator.com/companies/endpoint-health,2026-07-29T16:08:39Z,Endpoint Health,endpoint-health,https://endpointhealth.com/,"San Francisco, CA, USA; Palo Alto, CA, USA; Remote","Endpoint Health is on a mission to address urgent needs in immune-driven critical and chronic illnesses by delivering therapies that are personalized to each patient’s biology. We built Endpoint Health from the ground up to develop and commercialize therapeutics and therapy-guiding tests, to ensure that every patient receives personalized treatment that will dramatically improve their outcomes. Our vision is a world in which all patients have effective, personalized treatment, because therapies are targeted to the right patient at the right time.",Precision-first therapies,23,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]",[],Winter 2019,Inactive,Growth,"[""United States of America"", ""America / Canada"", ""Remote"", ""Fully Remote""]",False,False,False,12210
Y Combinator,12011,https://www.ycombinator.com/companies/viosera-therapeutics,2026-07-29T16:08:39Z,ResistanceBio,viosera-therapeutics,http://www.resistance.bio,"San Francisco, CA, USA; Overland, MO, USA",,We solve drug resistance for cancer,15,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""AI-powered Drug Discovery""]",Winter 2019,Inactive,Early,"[""United States of America"", ""America / Canada"", ""Remote"", ""Partly Remote""]",False,False,False,12011
