lab_name,category_focus,city,state,street_address,contact_name,contact_email,phone_number,website_url,source_registry
NORGEN BIOTEK,Contract Research (Pre-Clinical),On - Thorold,"PRODUCTS FOR SAMPLE COLLECTION, SAMPLE PREPARATION AND SAMPLE DETECTION. COMPREHENSIVE RESEARCH SERVICES",,,,,https://norgenbiotek.com/,BioPharmGuy
CDI LABORATORIES,Contract Research (Pre-Clinical),On - Toronto,LAB SERVICES,,,,,https://www.cdilabs.com/,BioPharmGuy
CUSTOM BIOLOGICS,Contract Research (Pre-Clinical),On - Toronto,LARGE AND SMALL MOLECULE CONTRACT RESEARCH,,,,,https://www.custombiologics.com/,BioPharmGuy
DALTON PHARMA SERVICES,Contract Research (Pre-Clinical),On - Toronto,"CONTRACT MANUFACTURING, RESEARCH, CHEMICAL SALES",,,,,https://www.dalton.com/,BioPharmGuy
GLOBAL PHARMA TEK,Contract Research (Pre-Clinical),On - Toronto,"CONTRACT RESEARCH, CLINICAL RESEARCH, CONSULTING",,,,,https://www.globalpharmatek.com/,BioPharmGuy
NUCRO-TECHNICS,Contract Research (Pre-Clinical),On - Toronto,CONTRACT TESTING,,,,,https://www.nucro-technics.com/,BioPharmGuy
PATHEON,Contract Research (Pre-Clinical),On - Whitby,CONTRACT MANUFACTURING AND DEVELOPMENT,,,,,https://www.patheon.com/us/en/home.html,BioPharmGuy
CASEBIOSCIENCE,Contract Research (Pre-Clinical),On - Zz,STERILE MEDIA,,,,,https://casebioscience.com/,BioPharmGuy
OFD BIOPHARMA,Contract Research (Pre-Clinical),Or - Albany,LYOPHILIZATION,,,,,https://ofdlifesciences.com/industries/biopharma/,BioPharmGuy
LONZA,Contract Research (Pre-Clinical),Or - Bend,"CONTRACT MANUFACTURING, DEVELOPMENT; LAB SYSTEMS, RESEARCH PRODUCTS",,,,,https://www.lonza.com/,BioPharmGuy
SERÁN BIOSCIENCE,Contract Research (Pre-Clinical),Or - Bend,"CDMO, RECOGNIZED AS A WORLD LEADER IN CONVENTIONAL AND ENABLING DRUG PRODUCT DEVELOPMENT TECHNOLOGIES",,,,,https://www.seranbio.com/,BioPharmGuy
AGNO PHARMA,Contract Research (Pre-Clinical),Or - Eugene,"SMALL MOLECULE CRO, CDMO",,,,,https://agnopharma.com/,BioPharmGuy
SIRONA DX,Contract Research (Pre-Clinical),Or - Portland,SPATIAL BIOLOGY & SINGLE CELL SERVICES CRO,,,,,https://sironadx.com/,BioPharmGuy
AGNO PHARMA,Contract Research (Pre-Clinical),Pa - Bethlehem,"SMALL MOLECULE CRO, CDMO",,,,,https://agnopharma.com/,BioPharmGuy
FRONTAGE,Contract Research (Pre-Clinical),Pa - Exton,"CONTRACT RESEARCH & DEVELOPMENT, CLINICAL SERVICES, CMC SERVICES",,,,,https://www.frontagelab.com/,BioPharmGuy
MELIOR DISCOVERY,Contract Research (Pre-Clinical),Pa - Exton,HIGH THROUGHPUT SCREENING FOR NEW INDICATIONS,,,,,https://www.meliordiscovery.com/,BioPharmGuy
EICARTE LLC,Contract Research (Pre-Clinical),Pa - Gettysburg,TOXICOLOGY AND PRECLINICAL,,,,,http://www.eicarte.com/,BioPharmGuy
PACE,Contract Research (Pre-Clinical),Pa - Greensburg,"ANALYTICAL TESTING, CDMO",,,,,https://www.pacelabs.com/,BioPharmGuy
ALTASCIENCES,Contract Research (Pre-Clinical),Pa - Harleysville,CONTRACT RESEARCH,,,,,https://www.altasciences.com/,BioPharmGuy
AVANTIA LABS,Contract Research (Pre-Clinical),Pa - Horsham,BIOANALYTICAL SOLUTION FOR CELL & GENE THERAPY,,,,,https://avantialabs.com/,BioPharmGuy
CLINCHOICE,Contract Research (Pre-Clinical),Pa - Horsham,"CONTRACT RESEARCH - DATA MANAGEMENT, BIOSTATISTICS, CLINICAL OPERATIONS, REGULATORY, SAFETY, PHARMACOVIGILANCE, TOXICOLOGY, MEDICAL AFFAIRS, MEDICAL WRITING, QUALITY, RISK, AND COMPLIANCE",,,,,https://clinchoice.com/,BioPharmGuy
FRANKLIN BIOLABS,Contract Research (Pre-Clinical),Pa - King Of Prussia,GENETIC MEDICINE CRO,,,,,https://franklinbio.com/,BioPharmGuy
SK PHARMTECO,Contract Research (Pre-Clinical),Pa - King Of Prussia,VIRAL VECTORS,,,,,https://www.skpharmteco.com/,BioPharmGuy
SYNCRO MEDICAL,Contract Research (Pre-Clinical),Pa - Langhorne,SOFTWARE DEVELOPMENT,,,,,https://syncro.com/,BioPharmGuy
BIOPHARMASPEC,Contract Research (Pre-Clinical),Pa - Malvern,"AMINO ACID SEQUENCING, CONTRACT RESEARCH",,,,,https://biopharmaspec.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),Pa - Malvern,"BIOLOGICS DEVELOPMENT, R&D, AND TESTING",,,,,https://www.criver.com/,BioPharmGuy
EUREKA BIOTECHNOLOGY,Contract Research (Pre-Clinical),Pa - Philadelphia,AUTOMATED PLATFORMS AND STABLE PRODUCER CELL LINES FOR LARGE-SCALE LENTIVIRAL AND AAV VECTOR PRODUCTION IN CELL AND GENE THERAPY,,,,,https://eurekabiotechnology.com/,BioPharmGuy
PCI PHARMA SERVICES,Contract Research (Pre-Clinical),Pa - Philadelphia,"CONTRACT MANUFACTURING, SERVICES",,,,,https://pci.com/,BioPharmGuy
LAMPIRE BIOLOGICAL LABS,Contract Research (Pre-Clinical),Pa - Pipersville,ANTIBODY & BIOLOGICS SERVICES,,,,,https://www.lampire.com/,BioPharmGuy
VASCULARSTRATEGIES,Contract Research (Pre-Clinical),Pa - Plymouth Meeting,ASSAYS AND RESEARCH SERVICES FOR PRECLINICAL AND CLINICAL DRUG DEVELOPMENT,,,,,https://vascularstrategy.com/,BioPharmGuy
ALTASCIENCES,Contract Research (Pre-Clinical),Pa - Scott Township,CONTRACT RESEARCH,,,,,https://www.altasciences.com/,BioPharmGuy
ALMAC,Contract Research (Pre-Clinical),Pa - Souderton,PHARMACEUTICAL SERVICES,,,,,https://www.almacgroup.com/,BioPharmGuy
LYOPHILIZATION TECHNOLOGY,Contract Research (Pre-Clinical),Pa - Warminster,CONTRACT LYOPHILIZATION,,,,,https://www.lyotechnology.com/,BioPharmGuy
QRD PHARMA,Contract Research (Pre-Clinical),Pa - Warrington,"BIOANALYTICAL, CHIRAL ANALYSIS, AND DMPK SERVICES",,,,,https://qrdpharma.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),Pa - Wayne,"BIOLOGICS DEVELOPMENT, R&D, AND TESTING",,,,,https://www.criver.com/,BioPharmGuy
BIOVECTRA,Contract Research (Pre-Clinical),Pe - Charlottetown,PHARMACEUTICAL SERVICES,,,,,https://www.biovectra.com/,BioPharmGuy
REZON BIO,Contract Research (Pre-Clinical),Poland - Duchnice,"ANALYTICS, DEVELOPMENT, GMP MANUFACTURING, AND FORMULATION",,,,,https://rezonbio.com/,BioPharmGuy
PIOLIGON,Contract Research (Pre-Clinical),Poland - Lublin,PEPTIDE SERVICES,,,,,https://pioligon.pl/,BioPharmGuy
PURE BIOLOGICS,Contract Research (Pre-Clinical),Poland - Wroclaw,"BIOLOGICS, DEVICES, DIAGNOSTICS",,,,,https://purebiologics.com/,BioPharmGuy
STEMMATTERS,Contract Research (Pre-Clinical),Portugal - Barco,CDMO OFFERING SERVICES IN THE DEVELOPMENT AND MANUFACTURING OF CELL-BASED THERAPIES AND BLOOD-DERIVED BIOLOGICS,,,,,https://stemmatters.com/,BioPharmGuy
LXBIO ANTIBODY DISCOVERY,Contract Research (Pre-Clinical),Portugal - Lisbon,ANTIBODY SERVICES,,,,,https://www.lxbioab.com/,BioPharmGuy
VECTORB2B,Contract Research (Pre-Clinical),Portugal - Lisbon,"CDMO, CRO SERVICES",,,,,https://vectorb2b.com/,BioPharmGuy
RECIPHARM,Contract Research (Pre-Clinical),Portugal - Odivelas,CONTRACT DEVELOPMENT AND MANUFACTURING PARTNER TO THE PHARMACEUTICAL AND BIOPHARMACEUTICAL INDUSTRIES.,,,,,https://www.recipharm.com/,BioPharmGuy
RECIPHARM,Contract Research (Pre-Clinical),Portugal - Queluz,CONTRACT DEVELOPMENT AND MANUFACTURING PARTNER TO THE PHARMACEUTICAL AND BIOPHARMACEUTICAL INDUSTRIES.,,,,,https://www.recipharm.com/,BioPharmGuy
CDI LABORATORIES,Contract Research (Pre-Clinical),Pr - Mayagüez,LAB SERVICES,,,,,https://www.cdilabs.com/,BioPharmGuy
PACE,Contract Research (Pre-Clinical),Pr - San German,"ANALYTICAL TESTING, CDMO",,,,,https://www.pacelabs.com/,BioPharmGuy
NEOPHARM LABS,Contract Research (Pre-Clinical),Qc - Blainville,PHARMACEUTICAL TESTING LAB,,,,,https://www.neopharmlabs.com/,BioPharmGuy
ALTASCIENCES,Contract Research (Pre-Clinical),Qc - Laval,CONTRACT RESEARCH,,,,,https://www.altasciences.com/,BioPharmGuy
BIOTRIAL,Contract Research (Pre-Clinical),Qc - Laval,SMALL AND LARGE MOLECULE BIOANALYSIS IN GLP ENVIRONMENT,,,,,https://www.biotrial.com/,BioPharmGuy
ALTASCIENCES,Contract Research (Pre-Clinical),Qc - Montréal,CONTRACT RESEARCH,,,,,https://www.altasciences.com/,BioPharmGuy
BIOAUXILIUM,Contract Research (Pre-Clinical),Qc - Montréal,"CONTRACT RESEARCH, SPECIALIZED IN CUSTOM ASSAY DEVELOPMENT AND IMMUNOASSAY KIT GENERATION",,,,,https://bioauxilium.com/,BioPharmGuy
GROUPE PARIMA,Contract Research (Pre-Clinical),Qc - Montréal,"CDMO SPECIALIZED IN THE DEVELOPMENT & MANUFACTURING OF LIQUIDS, SUSPENSIONS, & SEMI-SOLID PRODUCTS",,,,,https://www.groupeparima.com/,BioPharmGuy
MEDILUMINE,Contract Research (Pre-Clinical),Qc - Montréal,"IMAGING AGENTS, RECEPTOR MODULATORS FOR RESEARCH, FORMULATION SERVICES",,,,,https://medilumine.com/,BioPharmGuy
PARAZA PHARMA,Contract Research (Pre-Clinical),Qc - Montréal,"COLLABORATION-BASED RESEARCH MODEL WITH IN-HOUSE CHEMISTRY, BIOLOGY AND DMPK (INCLUDES PROTEOMICS AND SMALL MOLECULE BIOMARKER ANALYSIS) EXPERTISE",,,,,https://parazapharma.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),Qc - Saint-Constant,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
ALLUCENT,Contract Research (Pre-Clinical),Qc - Saint-Laurent,CLINICAL RESEARCH SOLUTIONS PARTNERING WITH SMALL & MID-SIZED BIOTECHS TO DELIVER NOVEL THERAPIES TO PATIENTS WITH UNMET NEEDS.,,,,,https://www.allucent.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),Qc - Senneville,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),Qc - Sherbrooke,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
IPS THERAPEUTIQUE,Contract Research (Pre-Clinical),Qc - Sherbrooke,CARDIAC SAFETY EVALUATION OF DRUGS,,,,,https://www.ipstherapeutique.com/,BioPharmGuy
CONFAB,Contract Research (Pre-Clinical),Qc - St-Hubert,CONTRACT MANUFACTURING & SERVICES,,,,,https://confab.com/,BioPharmGuy
VIROGEN BIOTECHNOLOGY,Contract Research (Pre-Clinical),Ri - Newport,ANTIGENS AND ANTIBODIES,,,,,https://www.virogen.com/,BioPharmGuy
ALCAMI,Contract Research (Pre-Clinical),Sc - Charleston,SMALL MOLECULE & BIOLOGICS ANALYTICAL & FORMULATION DEVELOPMENT,,,,,https://www.alcaminow.com,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),Sc - Charleston,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
PHI LIFE SCIENCES,Contract Research (Pre-Clinical),Sc - Charleston,MOLECULAR DIAGNOSTIC AND LABORATORY SERVICES,,,,,https://www.philifesciences.com/,BioPharmGuy
PATHEON,Contract Research (Pre-Clinical),Sc - Florence,CONTRACT MANUFACTURING AND DEVELOPMENT,,,,,https://www.patheon.com/us/en/home.html,BioPharmGuy
ALPHA GENESIS,Contract Research (Pre-Clinical),Sc - Yemassee,"NONHUMAN PRIMATE BREEDING, SALES, BIOPRODUCTS, AND GLP TOXICOLOGY RESEARCH SERVICES",,,,,https://www.alphagenesisinc.com/,BioPharmGuy
ESCO ASTER,Contract Research (Pre-Clinical),Singapore - Singapore,BIOLOGICS CDMO,,,,,https://www.escoaster.com/,BioPharmGuy
ESCO VACCIXCELL,Contract Research (Pre-Clinical),Singapore - Singapore,CONTRACT BIOLOGICS MANUFACTURING,,,,,https://escovaccixcell.com/,BioPharmGuy
JN MEDSYS,Contract Research (Pre-Clinical),Singapore - Singapore,"DIGITAL PCR SYSTEMS, RT-QPCR KITS, MOLECULAR DIAGNOSTIC ASSAYS, AND DNA/RNA QUANTIFICATION SERVICES",,,,,https://www.jnmedsys.com/,BioPharmGuy
BIOSYNTH,Contract Research (Pre-Clinical),Slovakia - Bratislava,"STAAD CHEMICALS CONTRACT MANUFACTURING / RESEARCH. CARBOHYDRATES, NUCLEOSIDES, APIS & ENZYME SUBSTRATES",,,,,https://www.biosynth.com/,BioPharmGuy
SANECA PHARMACEUTICALS,Contract Research (Pre-Clinical),Slovakia - Hlohovec,"CONTRACT APIS, FORMULATION",,,,,https://saneca.com/,BioPharmGuy
COBIK,Contract Research (Pre-Clinical),Slovenia - Ajdovščina,"CONTRACT WORK, DRUG DISCOVERY",,,,,https://www.cobik.si/,BioPharmGuy
BBI SOLUTIONS,Contract Research (Pre-Clinical),South Africa - Cape Town,"ANTIBODIES, SERA, ENZYMES, CONTRACT WORK, ETC.",,,,,https://bbisolutions.com/,BioPharmGuy
ACELLERA,Contract Research (Pre-Clinical),Spain - Barcelona,SIMULATIONS & AI FOR SMALL-MOLECULE DRUG DISCOVERY,,,,,https://www.acellera.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Research (Pre-Clinical),Spain - Barcelona,RESEARCH ANIMAL MODELS AND PRECLINICAL RESEARCH,,,,,https://www.criver.com/,BioPharmGuy
DEVSYNTHESIS,Contract Research (Pre-Clinical),Spain - Barcelona,CHEMISTRY CRO,,,,,https://dev-synthesis.com/,BioPharmGuy
ENANTIA,Contract Research (Pre-Clinical),Spain - Barcelona,"R&D PROCESS CHEMISTRY, SOLID FORM DEVELOPMENT, AND MEDICINAL CHEMISTRY",,,,,https://enantia.com/,BioPharmGuy
PANGAEA ONCOLOGY,Contract Research (Pre-Clinical),Spain - Barcelona,DRUG DISCOVERY SERVICES,,,,,https://panoncology.com/,BioPharmGuy
SOLITEK - SOLID TECHNOLOGIES,Contract Research (Pre-Clinical),Spain - Barcelona,SOLID STATE AND PRECLINICAL FORMULATION DEVELOPMENT,,,,,https://solitekpharma.com/,BioPharmGuy
ZECLINICS,Contract Research (Pre-Clinical),Spain - Barcelona,CONTRACT DRUG DISCOVERY RESEARCH USING ZEBRAFISH MODELS,,,,,https://www.zeclinics.com/,BioPharmGuy
RECIPHARM,Contract Research (Pre-Clinical),Spain - Leganés,CONTRACT DEVELOPMENT AND MANUFACTURING PARTNER TO THE PHARMACEUTICAL AND BIOPHARMACEUTICAL INDUSTRIES.,,,,,https://www.recipharm.com/,BioPharmGuy
PCI PHARMA SERVICES,Contract Research (Pre-Clinical),Spain - León,"CONTRACT MANUFACTURING, SERVICES",,,,,https://pci.com/,BioPharmGuy
COCOON BIOSCIENCE,Contract Research (Pre-Clinical),Spain - Madrid,CUSTOM BIOLOGICS DEVELOPMENT,,,,,https://cocoonbio.com/,BioPharmGuy
GEISTEK,Contract Research (Pre-Clinical),Spain - Madrid,PHARMA CONTRACT RESEARCH,,,,,https://geistek.com/,BioPharmGuy
VIVOTECNIA,Contract Research (Pre-Clinical),Spain - Madrid,TOXICOLOGY CONTRACT RESEARCH,,,,,https://www.vivotecnia.com/,BioPharmGuy
3PBIOVIAN,Contract Research (Pre-Clinical),Spain - Navarra,CONTRACT DEVELOPMENT & MANUFACTURING,,,,,https://3pbiovian.com/,BioPharmGuy
LONZA,Contract Research (Pre-Clinical),Spain - Porriño,"CONTRACT MANUFACTURING, DEVELOPMENT; LAB SYSTEMS, RESEARCH PRODUCTS",,,,,https://www.lonza.com/,BioPharmGuy
GALCHIMIA,Contract Research (Pre-Clinical),Spain - Touro. A Coruña,CHEMISTRY CRO,,,,,https://www.galchimia.com/,BioPharmGuy
COCOON BIOSCIENCE,Contract Research (Pre-Clinical),Spain - Vizcaya,CUSTOM BIOLOGICS DEVELOPMENT,,,,,https://cocoonbio.com/,BioPharmGuy
OCCAM DESIGN,Contract Research (Pre-Clinical),Ss - Louisville,MEDICAL DEVICE DEVELOPMENT,,,,,https://occamdesign.com/,BioPharmGuy
SIMSEN DIAGNOSTICS,Contract Research (Pre-Clinical),Sweden - Göteborg,CTDNA ANALYSIS,,,,,https://simsendiagnostics.com/,BioPharmGuy
TATAA BIOCENTER,Contract Research (Pre-Clinical),Sweden - Gothenburg,BIOANALYTICAL SERVICES,,,,,https://tataa.com/,BioPharmGuy
RECIPHARM,Contract Research (Pre-Clinical),Sweden - Höganäs,CONTRACT DEVELOPMENT AND MANUFACTURING PARTNER TO THE PHARMACEUTICAL AND BIOPHARMACEUTICAL INDUSTRIES.,,,,,https://www.recipharm.com/,BioPharmGuy
CAMBREX,Contract Research (Pre-Clinical),Sweden - Karlskoga,"SMALL MOLECULES RESEARCH, DEVELOPMENT & MANUFACTURING SERVICES",,,,,https://www.cambrex.com/,BioPharmGuy
RECIPHARM,Contract Research (Pre-Clinical),Sweden - Karlskoga,CONTRACT DEVELOPMENT AND MANUFACTURING PARTNER TO THE PHARMACEUTICAL AND BIOPHARMACEUTICAL INDUSTRIES.,,,,,https://www.recipharm.com/,BioPharmGuy
POLYPEPTIDE GROUP,Contract Research (Pre-Clinical),Sweden - Limhamn,POLYPEPTIDE MANUFACTURING,,,,,https://www.polypeptide.com/,BioPharmGuy
INNOVAGEN,Contract Research (Pre-Clinical),Sweden - Lund,CUSTOM ANTIBODY DEVELOPMENT,,,,,https://www.innovagen.com/,BioPharmGuy
RED GLEAD DISCOVERY,Contract Research (Pre-Clinical),Sweden - Lund,DRUG DISCOVERY SERVICES,,,,,https://rgdiscovery.com/,BioPharmGuy
REDOXIS,Contract Research (Pre-Clinical),Sweden - Lund,DRUG DEVELOPMENT CRO,,,,,https://www.redoxis.se/,BioPharmGuy
TRULY LABS,Contract Research (Pre-Clinical),Sweden - Lund,"PRE-CLINICAL CRO PROVIDING CUSTOMIZED IN VITRO, IN VIVO, AND CONSULTANCY SERVICES",,,,,https://www.trulytranslational.com/,BioPharmGuy
NORTHX BIOLOGICS,Contract Research (Pre-Clinical),Sweden - Matfors,"ADVANCED MODALITIES INCLUDING RECOMBINANT PROTEINS, VIRAL VACCINES AND CELL THERAPY",,,,,https://www.nxbio.com/,BioPharmGuy
OFFSPRING BIOSCIENCES,Contract Research (Pre-Clinical),Sweden - Södertälje,CELL & TISSUE IMAGING,,,,,https://www.offspringbiosciences.com/,BioPharmGuy
RECIPHARM,Contract Research (Pre-Clinical),Sweden - Solna,CONTRACT DEVELOPMENT AND MANUFACTURING PARTNER TO THE PHARMACEUTICAL AND BIOPHARMACEUTICAL INDUSTRIES.,,,,,https://www.recipharm.com/,BioPharmGuy
XPRESS GENOMICS,Contract Research (Pre-Clinical),Sweden - Solna,SINGLE-CELL RNA-SEQUENCING AND BULK RNA-SEQUENCING SERVICES,,,,,https://xpress-genomics.com/,BioPharmGuy
BRAINZELL,Contract Research (Pre-Clinical),Sweden - Stockholm,HUMAN BRAIN CELL MODELS,,,,,https://www.brainzell.com/,BioPharmGuy
RECIPHARM,Contract Research (Pre-Clinical),Sweden - Stockholm,CONTRACT DEVELOPMENT AND MANUFACTURING PARTNER TO THE PHARMACEUTICAL AND BIOPHARMACEUTICAL INDUSTRIES.,,,,,https://www.recipharm.com/,BioPharmGuy
RECIPHARM,Contract Research (Pre-Clinical),Sweden - Strangnas,CONTRACT DEVELOPMENT AND MANUFACTURING PARTNER TO THE PHARMACEUTICAL AND BIOPHARMACEUTICAL INDUSTRIES.,,,,,https://www.recipharm.com/,BioPharmGuy
MERCODIA,Contract Research (Pre-Clinical),Sweden - Uppsala,"BIOANALYTICAL SERVICES, CONTRACT MANUFACTURING, IMMUNOASSAYS",,,,,https://www.mercodia.com/,BioPharmGuy
NAVINCI DIAGNOSTICS,Contract Research (Pre-Clinical),Sweden - Uppsala,BIOMARKER SERVICES,,,,,https://navinci.se/,BioPharmGuy
RECIPHARM,Contract Research (Pre-Clinical),Sweden - Uppsala,CONTRACT DEVELOPMENT AND MANUFACTURING PARTNER TO THE PHARMACEUTICAL AND BIOPHARMACEUTICAL INDUSTRIES.,,,,,https://www.recipharm.com/,BioPharmGuy
CARBOGEN AMCIS,Contract Research (Pre-Clinical),Switzerland - Aarau,DRUG DEVELOPMENT & COMMERCIALIZATION,,,,,https://www.carbogen-amcis.com/,BioPharmGuy
PRIOSH PHARMACHEM,Contract Research (Pre-Clinical),Switzerland - Baar,"DRUG DISCOVERY, FORMULATION DEVELOPMENT, CLINICAL RESEARCH, APIS",,,,,https://priosh.ch/,BioPharmGuy
ACROBIOSYSTEMS,Contract Research (Pre-Clinical),Switzerland - Basel,"PROTEINS, ANTIBODIES, KITS, GMP-GRADE REAGENTS, AND CUSTOM SERVICES",,,,,https://acrobiosystems.com.cn/,BioPharmGuy
BIOCOPY,Contract Research (Pre-Clinical),Switzerland - Basel,"T-CELL THERAPY LEAD DISCOVERY, VACCINE DEVELOPMENT",,,,,https://www.biocopy.com/,BioPharmGuy
CELONIC,Contract Research (Pre-Clinical),Switzerland - Basel,BIOLOGICS CONTRACT WORK,,,,,https://www.celonic.com/,BioPharmGuy
LONZA,Contract Research (Pre-Clinical),Switzerland - Basel,"CONTRACT MANUFACTURING, DEVELOPMENT; LAB SYSTEMS, RESEARCH PRODUCTS",,,,,https://www.lonza.com/,BioPharmGuy
TEN23 HEALTH,Contract Research (Pre-Clinical),Switzerland - Basel,"STERILE DRUG PRODUCT SERVICES: CONTRACT DEVELOPMENT, MANUFACTURING AND TESTING",,,,,https://www.ten23.health/,BioPharmGuy
CARBOGEN AMCIS,Contract Research (Pre-Clinical),Switzerland - Bubendorf,API DELIVERY GEL,,,,,https://www.carbogen-amcis.com/,BioPharmGuy
SENN CHEMICALS,Contract Research (Pre-Clinical),Switzerland - Dielsdorf,"CONTRACT MFG - PEPTIDES, AMINO ACID DERIVATIVES, CARBOHYDRATES, SMALL MOLECULES, ETC.",,,,,https://www.sennchem.com/,BioPharmGuy
BIOLYTIX,Contract Research (Pre-Clinical),Switzerland - Dittingen,MOLECULAR & MICROBIOLOGY SERVICES,,,,,https://www.biolytix.ch/en/,BioPharmGuy
CARBOGEN AMCIS,Contract Research (Pre-Clinical),Switzerland - Hunzenschwil,DRUG DEVELOPMENT & COMMERCIALIZATION,,,,,https://www.carbogen-amcis.com/,BioPharmGuy
ADRAGOS PHARMA,Contract Research (Pre-Clinical),Switzerland - Jura,"GLOBAL CDMO FOR STERILE INJECTABLES: PFS, VIALS, AMPOULES, IV BAGS, BFS. CLINICAL TO COMMERCIAL.",,,,,https://adragos-pharma.com/,BioPharmGuy
CORDENPHARMA,Contract Research (Pre-Clinical),Switzerland - Liestal,API MANUFACTURING,,,,,https://cordenpharma.com/,BioPharmGuy
EXCELLGENE,Contract Research (Pre-Clinical),Switzerland - Monthey,CELL LINE DEVELOPMENT & ENGINEERING. PROTEIN ENGINEERING. GMP-PROCESS DEVELOPMENT (USP&DSP).,,,,,https://excellgene.com/,BioPharmGuy
FASTERIS,Contract Research (Pre-Clinical),Switzerland - Plan-Les-Ouates,"NGS, SANGER SERVICES",,,,,https://www.fasteris.com/en-us/Company,BioPharmGuy
KBI BIOPHARMA,Contract Research (Pre-Clinical),Switzerland - Plan-Les-Ouates,CONTRACT DEVELOPMENT & MANUFACTURING,,,,,https://www.kbibiopharma.com,BioPharmGuy
SWISS BIOQUANT,Contract Research (Pre-Clinical),Switzerland - Reinach,BIOANALYSIS CRO,,,,,https://swissbioquant.com/,BioPharmGuy
BIOGNOSYS,Contract Research (Pre-Clinical),Switzerland - Schlieren,"PROTEIN QUANTIFICATION TECHNOLOGY, CONTRACT PROTEIN ANALYSIS",,,,,https://biognosys.com/,BioPharmGuy
INSPHERO,Contract Research (Pre-Clinical),Switzerland - Schlieren,3D-CELL-BASED ASSAY SOLUTIONS AND SCAFFOLD-FREE 3D ORGAN-ON-A-CHIP TECHNOLOGY,,,,,https://insphero.com/,BioPharmGuy
BIOSYNTH,Contract Research (Pre-Clinical),Switzerland - Staad,"STAAD CHEMICALS CONTRACT MANUFACTURING / RESEARCH. CARBOHYDRATES, NUCLEOSIDES, APIS & ENZYME SUBSTRATES",,,,,https://www.biosynth.com/,BioPharmGuy
LEADXPRO,Contract Research (Pre-Clinical),Switzerland - Villigen,CONTRACT DRUG DISCOVERY,,,,,https://leadxpro.com/,BioPharmGuy
CURIO BIOTECH,Contract Research (Pre-Clinical),Switzerland - Visp,SCIENTIFIC SERVICES,,,,,https://curiobiotech.com/,BioPharmGuy
EVITRIA,Contract Research (Pre-Clinical),Switzerland - Zurich,CHO CELL SERVICES,,,,,https://www.evitria.com/,BioPharmGuy
LUBIOSCIENCE,Contract Research (Pre-Clinical),Switzerland - Zürich,LAB PRODUCTS AND SERVICES,,,,,https://www.lubio.ch/,BioPharmGuy
YUGACELL,Contract Research (Pre-Clinical),Switzerland - Zurich,"SINGLE CELL ANALYTICS, IMMUNOINFORMATICS, AI, MACHINE LEARNING",,,,,http://yugacell.com/,BioPharmGuy
EIRGENIX,Contract Research (Pre-Clinical),Taiwan - New Taipei City,BIOLOGICS CONTRACT DEVELOPMENT & MANUFACTURING,,,,,https://www.eirgenix.com/,BioPharmGuy
LEARDON SOLUTIONS,Contract Research (Pre-Clinical),Taiwan - New Taipei City,DIAGNOSTIC AND DEVICE DEVELOPMENT,,,,,https://www.leardon.com/,BioPharmGuy
BORA PHARMACEUTICALS,Contract Research (Pre-Clinical),Taiwan - Taipei,"CDMO PROVIDING DEVELOPMENT AND MANUFACTURING SOLUTIONS FOR A WIDE RANGE OF DOSAGE FORMS, FROM CLINICAL TO COMMERCIAL SUPPLY.",,,,,https://bora-corp.com/,BioPharmGuy
MYCENAX BIOTECH,Contract Research (Pre-Clinical),Taiwan - Zhubei,"CDMO, BIOSIMILARS",,,,,https://www.mycenax.com/,BioPharmGuy
QUARK BIOSCIENCES,Contract Research (Pre-Clinical),Taiwan - Zhubei,"THYROID DIAGNOSTIC, CANCER DIAGNOSTIC, SERVICES",,,,,https://www.quarkbiosciences.com/,BioPharmGuy
SEQKER BIOSCIENCES,Contract Research (Pre-Clinical),Thailand - Bangkok,PERSONALIZED CANCER VACCINES,,,,,https://www.seqker.com/,BioPharmGuy
UPM PHARMACEUTICALS,Contract Research (Pre-Clinical),Tn - Bristol,"FORMULATION DEVELOPMENT, CONTRACT MANUFACTURING",,,,,http://www.upm-inc.com,BioPharmGuy
AUGUST BIOSERVICES,Contract Research (Pre-Clinical),Tn - Nashville,RESEARCH & DEVELOPMENT SERVICES,,,,,https://www.augustbio.com/,BioPharmGuy
ISOTHERAPEUTICS,Contract Research (Pre-Clinical),Tx - Angleton,RADIOPHARMACEUTICALS,,,,,https://isotherapeutics.com/,BioPharmGuy
